timestamp,value,,Date,Lowest value
05/02/2015 11:00,37.28865287,,,
05/02/2015 11:05,37.28865287,,,
05/02/2015 11:10,37.60605506,,,
05/02/2015 11:15,37.65488616,,,
05/02/2015 11:25,36.51956296,,,
05/02/2015 11:45,34.97527925,,,
05/02/2015 11:50,35.37203198,,,
05/02/2015 12:00,36.26930355,,,
05/02/2015 12:05,36.44021242,,,
05/02/2015 12:10,36.56839407,,,
05/02/2015 12:15,36.2937191,,,
05/02/2015 12:20,36.39138131,,,
05/02/2015 12:25,36.41579686,,,
05/02/2015 12:30,36.39138131,,,
05/02/2015 12:35,36.39138131,,,
05/02/2015 12:40,36.36696576,,,
05/02/2015 12:45,36.56839407,,,
05/02/2015 12:50,36.56839407,,,
05/02/2015 12:55,36.49514741,,,
05/02/2015 13:00,36.17164134,,,
05/02/2015 13:10,35.6222914,,,
05/02/2015 13:15,35.7748886,,,
05/02/2015 13:20,35.79930416,,,
05/02/2015 13:25,35.92138192,,,
05/02/2015 13:30,35.84813526,,,
05/02/2015 13:35,35.97021303,,,
05/02/2015 13:40,36.2937191,,,
05/02/2015 13:45,36.39138131,,,
05/02/2015 13:50,36.49514741,,,
05/02/2015 13:55,36.17164134,,,
05/02/2015 14:00,36.31813465,,,
05/02/2015 14:05,36.39138131,,,
05/02/2015 14:20,35.75047305,,,
05/02/2015 14:25,35.64670695,,,
05/02/2015 14:30,35.99462858,,,
05/02/2015 14:35,36.2937191,,,
05/02/2015 14:45,34.80437038,,,
05/02/2015 14:50,34.80437038,,,
05/02/2015 15:05,33.63242385,,,
05/02/2015 15:10,33.68125496,,,
05/02/2015 15:15,33.58359275,,,
05/02/2015 15:20,33.53476164,,,
05/02/2015 15:25,33.78502106,,,
05/02/2015 15:30,34.279436,,,
05/02/2015 15:35,34.73112373,,,
05/02/2015 15:40,35.07904535,,,
05/02/2015 15:45,35.42696698,,,
05/02/2015 15:50,35.29878533,,,
05/02/2015 15:55,35.57346029,,,
05/02/2015 16:00,35.7748886,,,
05/02/2015 16:05,35.92138192,,,
05/02/2015 16:10,36.01904413,,,
05/02/2015 16:15,35.7748886,,,
05/02/2015 16:20,35.89696637,,,
05/02/2015 16:25,35.97021303,,,
05/02/2015 16:30,36.04345968,,,
05/02/2015 16:35,36.49514741,,,
05/02/2015 16:55,36.81254959,,,
05/02/2015 17:00,36.83696515,,,
05/02/2015 17:05,37.03839346,,,
05/02/2015 17:10,36.81254959,,,
05/02/2015 17:15,37.06280901,,,
05/02/2015 17:20,37.31306842,,,
05/02/2015 17:25,37.50839285,,,
05/02/2015 17:35,35.1034609,,,
05/02/2015 17:40,35.42696698,,,
05/02/2015 17:45,35.7748886,,,
05/02/2015 18:00,34.82878594,,,
05/02/2015 18:10,36.04345968,,,
05/02/2015 18:15,36.41579686,,,
05/02/2015 18:20,36.81254959,,,
05/02/2015 18:25,37.13605567,,,
05/02/2015 18:30,37.08722456,,,
05/02/2015 18:40,38.10657389,,,
05/02/2015 18:45,37.90514558,,,
05/02/2015 18:50,38.32631386,,,
05/02/2015 18:55,38.10657389,,,
05/02/2015 19:00,38.30189831,,,
05/02/2015 19:05,38.22865165,,,
05/02/2015 19:10,38.27748276,,,
05/02/2015 19:15,38.15540499,,,
05/02/2015 19:20,37.88073003,,,
05/02/2015 19:25,37.95397668,,,
05/02/2015 19:30,37.80748337,,,
05/02/2015 19:45,39.02215711,,,
